Date,Month,Quarter,City,Total_Deliveries,OnTime_Deliveries,Late_Deliveries,OnTime_Rate_Pct,Avg_Delivery_Time_Min,Avg_Rider_Rating
2024-05-08,May,Q2,Hyderabad,495,463,31,93.6,14.1,4.25
2024-05-08,May,Q2,Chennai,199,164,34,82.8,16.2,4.68
2024-05-08,May,Q2,Pune,342,328,13,96.1,35.0,4.63
2024-05-08,May,Q2,Kolkata,506,402,103,79.6,19.2,4.61
2024-05-08,May,Q2,Ahmedabad,491,470,20,95.9,30.5,4.24
2024-05-08,May,Q2,Jaipur,386,368,17,95.5,29.1,4.59
2024-05-08,May,Q2,Lucknow,374,344,29,92.1,18.8,4.68
2024-05-09,May,Q2,Mumbai,241,196,44,81.4,40.0,3.9
2024-05-09,May,Q2,Delhi,233,194,38,83.3,32.3,3.91
2024-05-09,May,Q2,Bangalore,214,173,40,80.9,14.0,4.99
2024-05-09,May,Q2,Hyderabad,165,148,16,89.9,27.5,4.75
2024-05-09,May,Q2,Chennai,126,104,21,83.0,33.3,4.96
2024-05-09,May,Q2,Pune,564,515,48,91.4,9.1,4.28
2024-05-09,May,Q2,Kolkata,586,554,31,94.7,16.5,4.3
2024-05-09,May,Q2,Ahmedabad,397,381,15,96.1,37.1,4.55
2024-05-09,May,Q2,Jaipur,244,221,22,90.6,10.3,3.87
2024-05-09,May,Q2,Lucknow,414,355,58,85.9,34.0,4.33
2024-05-10,May,Q2,Mumbai,536,487,48,90.9,41.7,4.97
2024-05-10,May,Q2,Delhi,415,347,67,83.8,25.5,4.92
2024-05-10,May,Q2,Bangalore,148,135,12,91.8,21.5,4.92
2024-05-10,May,Q2,Hyderabad,293,274,18,93.7,10.2,4.03
2024-05-10,May,Q2,Chennai,160,125,34,78.4,39.9,3.84
2024-05-10,May,Q2,Pune,222,211,10,95.1,10.7,4.91
2024-05-10,May,Q2,Kolkata,111,92,18,82.9,9.1,4.26
2024-05-10,May,Q2,Ahmedabad,544,499,44,91.8,23.7,4.74
2024-05-10,May,Q2,Jaipur,322,274,47,85.3,20.1,4.65
2024-05-10,May,Q2,Lucknow,575,538,36,93.7,30.2,4.45
2024-05-11,May,Q2,Mumbai,246,234,11,95.3,26.5,4.5
2024-05-11,May,Q2,Delhi,288,253,34,87.9,13.6,4.34
2024-05-11,May,Q2,Bangalore,270,245,24,91.0,9.0,4.53
2024-05-11,May,Q2,Hyderabad,185,167,17,90.7,26.5,4.11
2024-05-11,May,Q2,Chennai,107,100,6,93.5,32.1,4.52
2024-05-11,May,Q2,Pune,109,94,14,86.7,21.4,4.22
2024-05-11,May,Q2,Kolkata,236,219,16,92.8,10.8,3.99
2024-05-11,May,Q2,Ahmedabad,236,194,41,82.3,23.0,3.92
2024-05-11,May,Q2,Jaipur,125,118,6,94.6,15.6,4.81
2024-05-11,May,Q2,Lucknow,487,395,91,81.2,19.8,4.76
2024-05-12,May,Q2,Mumbai,140,127,12,90.9,35.9,4.4
2024-05-12,May,Q2,Delhi,520,473,46,91.0,18.5,4.35
2024-05-12,May,Q2,Bangalore,108,84,23,78.4,33.9,4.53
2024-05-12,May,Q2,Hyderabad,137,112,24,82.3,37.2,3.89
2024-05-12,May,Q2,Chennai,380,315,64,83.0,10.4,4.26
2024-05-12,May,Q2,Pune,156,134,21,86.0,33.1,4.36
2024-05-12,May,Q2,Kolkata,489,404,84,82.7,10.2,4.48
2024-05-12,May,Q2,Ahmedabad,278,219,58,78.8,34.0,4.33
2024-05-12,May,Q2,Jaipur,306,287,18,94.0,39.2,4.44
2024-05-12,May,Q2,Lucknow,335,275,59,82.3,40.7,4.73
2024-05-13,May,Q2,Mumbai,371,314,56,84.8,11.8,4.13
2024-05-13,May,Q2,Delhi,350,327,22,93.6,20.2,4.81
2024-05-13,May,Q2,Bangalore,261,229,31,87.9,40.3,3.94
2024-05-13,May,Q2,Hyderabad,460,388,71,84.4,33.3,3.9
2024-05-13,May,Q2,Chennai,505,465,39,92.1,11.0,4.2
2024-05-13,May,Q2,Pune,303,240,62,79.5,18.2,4.78
2024-05-13,May,Q2,Kolkata,210,182,27,86.7,41.8,4.38
2024-05-13,May,Q2,Ahmedabad,568,473,94,83.3,35.8,4.0
2024-05-13,May,Q2,Jaipur,519,459,59,88.6,36.3,4.34
2024-05-13,May,Q2,Lucknow,413,370,42,89.6,41.5,4.55
2024-05-14,May,Q2,Mumbai,448,369,78,82.4,13.2,4.49
2024-05-14,May,Q2,Delhi,241,231,9,96.2,10.2,4.07
2024-05-14,May,Q2,Bangalore,283,257,25,90.9,9.6,4.54
2024-05-14,May,Q2,Hyderabad,170,146,23,86.4,21.0,4.25
2024-05-14,May,Q2,Chennai,247,229,17,93.0,13.3,4.98
2024-05-14,May,Q2,Pune,325,290,34,89.4,10.2,4.46
2024-05-14,May,Q2,Kolkata,245,227,17,92.9,40.9,4.87
2024-05-14,May,Q2,Ahmedabad,569,464,104,81.7,26.0,4.28
2024-05-14,May,Q2,Jaipur,193,166,26,86.1,19.3,3.85
2024-05-14,May,Q2,Lucknow,479,410,68,85.7,27.8,4.11
2024-05-15,May,Q2,Mumbai,417,341,75,82.0,15.5,4.84
2024-05-15,May,Q2,Delhi,261,212,48,81.3,16.4,4.41
2024-05-15,May,Q2,Bangalore,453,389,63,86.0,36.3,4.95
2024-05-15,May,Q2,Hyderabad,438,368,69,84.2,32.9,4.59
2024-05-15,May,Q2,Chennai,336,290,45,86.4,39.6,4.08
2024-05-15,May,Q2,Pune,397,316,80,79.6,33.8,4.56
2024-05-15,May,Q2,Kolkata,288,230,57,80.0,36.2,4.9
2024-05-15,May,Q2,Ahmedabad,100,83,16,83.9,34.1,4.38
2024-05-15,May,Q2,Jaipur,550,483,66,87.9,11.6,3.87
2024-05-15,May,Q2,Lucknow,412,356,55,86.5,37.7,4.73
2024-05-16,May,Q2,Mumbai,161,143,17,89.1,35.4,4.28
2024-05-16,May,Q2,Delhi,108,98,9,91.5,29.3,5.0
2024-05-16,May,Q2,Bangalore,104,91,12,88.4,35.2,4.45
2024-05-16,May,Q2,Hyderabad,302,286,15,94.9,18.0,4.27
2024-05-16,May,Q2,Chennai,585,461,123,78.9,12.3,4.77
2024-05-16,May,Q2,Pune,574,451,122,78.6,23.8,4.45
2024-05-16,May,Q2,Kolkata,182,155,26,85.5,39.3,4.19
2024-05-16,May,Q2,Ahmedabad,259,250,8,96.8,25.5,4.35
2024-05-16,May,Q2,Jaipur,248,206,41,83.3,18.9,4.41
2024-05-16,May,Q2,Lucknow,102,95,6,93.3,11.8,4.59
2024-05-17,May,Q2,Mumbai,308,271,36,88.1,16.2,4.73
2024-05-17,May,Q2,Delhi,228,198,29,87.2,34.8,4.56
2024-05-17,May,Q2,Bangalore,184,163,20,88.6,16.8,4.65
2024-05-17,May,Q2,Hyderabad,228,186,41,81.8,22.2,4.06
2024-05-17,May,Q2,Chennai,320,252,67,78.8,31.0,4.2
2024-05-17,May,Q2,Pune,559,537,21,96.1,23.4,4.7
2024-05-17,May,Q2,Kolkata,534,470,63,88.2,39.4,4.77
2024-05-17,May,Q2,Ahmedabad,263,234,28,89.3,17.7,3.93
2024-05-17,May,Q2,Jaipur,529,431,97,81.5,19.4,4.26
2024-05-17,May,Q2,Lucknow,454,357,96,78.8,17.9,4.98
2024-05-18,May,Q2,Mumbai,372,341,30,91.8,40.5,4.91
2024-05-18,May,Q2,Delhi,591,527,63,89.2,41.2,3.83
2024-05-18,May,Q2,Bangalore,177,138,38,78.2,25.8,3.92
2024-05-18,May,Q2,Hyderabad,383,321,61,84.0,41.4,4.61
2024-05-18,May,Q2,Chennai,447,376,70,84.2,41.5,4.46
2024-05-18,May,Q2,Pune,515,419,95,81.4,11.0,3.83
2024-05-18,May,Q2,Kolkata,230,199,30,86.8,19.6,4.59
2024-05-18,May,Q2,Ahmedabad,250,233,16,93.5,30.6,4.04
2024-05-18,May,Q2,Jaipur,533,482,50,90.6,29.3,4.51
2024-05-18,May,Q2,Lucknow,225,211,13,93.8,20.1,4.24
2024-05-19,May,Q2,Mumbai,502,469,32,93.5,28.7,4.33
2024-05-19,May,Q2,Delhi,476,373,102,78.4,22.8,3.8
2024-05-19,May,Q2,Bangalore,169,137,31,81.1,15.4,4.89
2024-05-19,May,Q2,Hyderabad,480,439,40,91.6,26.7,4.4
2024-05-19,May,Q2,Chennai,268,211,56,78.9,36.1,4.12
2024-05-19,May,Q2,Pune,442,400,41,90.5,10.5,4.94
2024-05-19,May,Q2,Kolkata,382,339,42,89.0,28.2,4.8
2024-05-19,May,Q2,Ahmedabad,264,209,54,79.4,29.6,4.08
2024-05-19,May,Q2,Jaipur,302,282,19,93.6,30.2,3.93
2024-05-19,May,Q2,Lucknow,372,316,55,85.2,16.6,4.31
2024-05-20,May,Q2,Mumbai,113,93,19,82.9,13.5,4.48
2024-05-20,May,Q2,Delhi,231,185,45,80.2,13.0,4.97
2024-05-20,May,Q2,Bangalore,105,92,12,87.9,41.8,4.77
2024-05-20,May,Q2,Hyderabad,276,238,37,86.3,41.2,3.99
2024-05-20,May,Q2,Chennai,560,497,62,88.9,10.1,4.84
2024-05-20,May,Q2,Pune,128,117,10,91.9,33.9,4.3
2024-05-20,May,Q2,Kolkata,564,545,18,96.7,21.0,4.61
2024-05-20,May,Q2,Ahmedabad,132,115,16,87.3,9.3,4.38
2024-05-20,May,Q2,Jaipur,417,344,72,82.7,17.6,3.98
2024-05-20,May,Q2,Lucknow,346,309,36,89.5,18.0,3.89
2024-05-21,May,Q2,Mumbai,334,269,64,80.7,39.6,3.89
2024-05-21,May,Q2,Delhi,441,365,75,82.8,37.5,4.14
2024-05-21,May,Q2,Bangalore,193,182,10,94.4,41.8,4.09
2024-05-21,May,Q2,Hyderabad,454,415,38,91.5,36.7,4.22
2024-05-21,May,Q2,Chennai,233,220,12,94.5,27.7,4.89
2024-05-21,May,Q2,Pune,259,225,33,87.0,20.1,4.81
2024-05-21,May,Q2,Kolkata,390,352,37,90.5,19.0,4.67
2024-05-21,May,Q2,Ahmedabad,177,166,10,93.9,30.3,4.54
2024-05-21,May,Q2,Jaipur,414,367,46,88.7,30.8,4.39
2024-05-21,May,Q2,Lucknow,366,325,40,88.9,33.4,4.23
2024-05-22,May,Q2,Mumbai,566,536,29,94.7,14.5,4.19
2024-05-22,May,Q2,Delhi,216,208,7,96.3,12.0,4.0
2024-05-22,May,Q2,Bangalore,137,130,6,95.4,9.2,3.86
2024-05-22,May,Q2,Hyderabad,281,239,41,85.2,21.8,4.26
2024-05-22,May,Q2,Chennai,121,95,25,78.7,18.8,4.45
2024-05-22,May,Q2,Pune,375,306,69,81.6,27.4,4.26
2024-05-22,May,Q2,Kolkata,415,330,84,79.6,39.8,4.48
2024-05-22,May,Q2,Ahmedabad,505,404,100,80.0,34.9,3.99
2024-05-22,May,Q2,Jaipur,276,242,33,87.9,19.7,4.02
2024-05-22,May,Q2,Lucknow,264,205,58,78.0,13.1,4.89
2024-05-23,May,Q2,Mumbai,261,223,37,85.8,15.6,4.7
2024-05-23,May,Q2,Delhi,432,412,19,95.5,27.0,4.67
2024-05-23,May,Q2,Bangalore,192,154,37,80.7,24.6,4.18
2024-05-23,May,Q2,Hyderabad,526,412,113,78.5,37.9,4.0
2024-05-23,May,Q2,Chennai,554,480,73,86.8,33.0,4.98
2024-05-23,May,Q2,Pune,346,312,33,90.3,22.0,4.82
2024-05-23,May,Q2,Kolkata,513,433,79,84.6,23.4,4.58
2024-05-23,May,Q2,Ahmedabad,343,309,33,90.2,17.4,4.02
2024-05-23,May,Q2,Jaipur,194,182,11,94.1,23.8,5.0
2024-05-23,May,Q2,Lucknow,127,120,6,94.5,22.1,4.28
2024-05-24,May,Q2,Mumbai,348,277,70,79.8,13.9,3.85
2024-05-24,May,Q2,Delhi,269,246,22,91.6,30.0,4.33
2024-05-24,May,Q2,Bangalore,322,296,25,92.2,21.0,4.53
2024-05-24,May,Q2,Hyderabad,184,162,21,88.4,30.6,4.35
2024-05-24,May,Q2,Chennai,264,223,40,84.5,21.8,3.97
2024-05-24,May,Q2,Pune,461,420,40,91.2,29.6,4.23
2024-05-24,May,Q2,Kolkata,355,290,64,81.7,22.9,3.98
2024-05-24,May,Q2,Ahmedabad,134,128,5,96.0,28.2,4.18
2024-05-24,May,Q2,Jaipur,582,513,68,88.2,29.8,4.48
2024-05-24,May,Q2,Lucknow,509,458,50,90.1,25.8,4.5
2024-05-25,May,Q2,Mumbai,375,308,66,82.3,10.9,4.31
2024-05-25,May,Q2,Delhi,407,367,39,90.3,25.1,4.87
2024-05-25,May,Q2,Bangalore,300,249,50,83.1,41.2,4.5
2024-05-25,May,Q2,Hyderabad,272,245,26,90.4,38.3,4.37
2024-05-25,May,Q2,Chennai,141,116,24,82.9,38.2,5.0
2024-05-25,May,Q2,Pune,364,315,48,86.6,26.1,4.69
2024-05-25,May,Q2,Kolkata,405,362,42,89.4,10.0,3.93
2024-05-25,May,Q2,Ahmedabad,238,206,31,86.7,40.6,4.32
2024-05-25,May,Q2,Jaipur,300,255,44,85.2,31.9,4.38
2024-05-25,May,Q2,Lucknow,197,171,25,87.0,21.9,4.53
2024-05-26,May,Q2,Mumbai,202,176,25,87.2,19.4,4.95
2024-05-26,May,Q2,Delhi,468,413,54,88.3,14.2,4.39
2024-05-26,May,Q2,Bangalore,591,508,82,86.0,21.8,4.48
2024-05-26,May,Q2,Hyderabad,335,298,36,89.2,29.3,4.5
2024-05-26,May,Q2,Chennai,246,210,35,85.6,11.3,3.89
2024-05-26,May,Q2,Pune,122,111,10,91.5,39.5,4.89
2024-05-26,May,Q2,Kolkata,334,282,51,84.6,18.0,4.65
2024-05-26,May,Q2,Ahmedabad,596,532,63,89.3,34.3,4.43
2024-05-26,May,Q2,Jaipur,380,349,30,92.1,13.9,4.45
2024-05-26,May,Q2,Lucknow,280,230,49,82.3,38.8,4.25
2024-05-27,May,Q2,Mumbai,144,120,23,83.7,29.2,3.91
2024-05-27,May,Q2,Delhi,199,189,9,95.0,12.5,4.25
2024-05-27,May,Q2,Bangalore,436,355,80,81.6,27.3,4.29
2024-05-27,May,Q2,Hyderabad,356,283,72,79.7,20.1,4.39
2024-05-27,May,Q2,Chennai,113,108,4,95.9,20.9,4.79
2024-05-27,May,Q2,Pune,392,361,30,92.3,31.3,4.26
2024-05-27,May,Q2,Kolkata,129,107,21,83.7,22.9,4.91
2024-05-27,May,Q2,Ahmedabad,369,317,51,86.0,38.4,4.69
2024-05-27,May,Q2,Jaipur,330,261,68,79.2,26.4,4.47
2024-05-27,May,Q2,Lucknow,220,191,28,87.1,14.9,4.63
2024-05-28,May,Q2,Mumbai,252,224,27,89.0,20.1,4.16
2024-05-28,May,Q2,Delhi,275,262,12,95.3,18.3,4.77
2024-05-28,May,Q2,Bangalore,240,223,16,93.0,15.4,4.09
2024-05-28,May,Q2,Hyderabad,415,393,21,94.7,41.0,4.99
2024-05-28,May,Q2,Chennai,422,355,66,84.3,37.1,3.93
2024-05-28,May,Q2,Pune,266,234,31,88.0,28.9,4.61
2024-05-28,May,Q2,Kolkata,420,330,89,78.6,34.8,4.7
2024-05-28,May,Q2,Ahmedabad,594,526,67,88.7,41.0,4.0
2024-05-28,May,Q2,Jaipur,111,107,3,96.5,30.8,4.08
2024-05-28,May,Q2,Lucknow,423,381,41,90.3,29.0,4.4
2024-05-29,May,Q2,Mumbai,287,268,18,93.4,36.0,4.87
2024-05-29,May,Q2,Delhi,246,215,30,87.7,27.9,4.2
2024-05-29,May,Q2,Bangalore,425,356,68,83.9,33.3,4.61
2024-05-29,May,Q2,Hyderabad,283,263,19,93.1,20.8,4.03
2024-05-29,May,Q2,Chennai,395,365,29,92.6,17.4,4.81
2024-05-29,May,Q2,Pune,545,430,114,79.0,9.3,4.46
2024-05-29,May,Q2,Kolkata,148,133,14,90.4,20.0,4.25
2024-05-29,May,Q2,Ahmedabad,514,412,101,80.2,27.8,4.05
2024-05-29,May,Q2,Jaipur,441,359,81,81.5,26.4,4.92
2024-05-29,May,Q2,Lucknow,208,200,7,96.5,33.3,4.23
2024-05-30,May,Q2,Mumbai,589,515,73,87.6,21.2,4.1
2024-05-30,May,Q2,Delhi,361,341,19,94.5,34.6,4.05
2024-05-30,May,Q2,Bangalore,143,129,13,90.7,15.4,5.0
2024-05-30,May,Q2,Hyderabad,520,406,113,78.1,16.8,4.36
2024-05-30,May,Q2,Chennai,266,227,38,85.4,35.3,4.39
2024-05-30,May,Q2,Pune,373,346,26,92.9,24.5,4.93
2024-05-30,May,Q2,Kolkata,392,309,82,79.0,26.5,4.29
2024-05-30,May,Q2,Ahmedabad,548,502,45,91.7,17.6,4.04
2024-05-30,May,Q2,Jaipur,596,507,88,85.1,34.8,4.25
2024-05-30,May,Q2,Lucknow,222,208,13,93.8,10.6,4.07
2024-05-31,May,Q2,Mumbai,324,303,20,93.8,13.2,4.73
2024-05-31,May,Q2,Delhi,216,202,13,93.9,19.9,4.37
2024-05-31,May,Q2,Bangalore,325,275,49,84.8,21.6,4.51
2024-05-31,May,Q2,Hyderabad,173,163,9,94.4,25.9,4.96
2024-05-31,May,Q2,Chennai,508,420,87,82.8,29.3,3.97
2024-05-31,May,Q2,Pune,248,200,47,80.8,24.1,4.12
2024-05-31,May,Q2,Kolkata,388,331,56,85.5,28.3,3.98
2024-05-31,May,Q2,Ahmedabad,443,346,96,78.3,35.6,4.02
2024-05-31,May,Q2,Jaipur,537,421,115,78.5,21.3,4.09
2024-05-31,May,Q2,Lucknow,430,363,66,84.5,27.1,4.03
2024-06-01,Jun,Q2,Mumbai,317,293,23,92.7,41.5,4.56
2024-06-01,Jun,Q2,Delhi,506,456,49,90.2,18.8,3.92
2024-06-01,Jun,Q2,Bangalore,576,550,25,95.5,15.9,4.73
2024-06-01,Jun,Q2,Hyderabad,235,218,16,92.9,9.2,4.48
2024-06-01,Jun,Q2,Chennai,531,478,52,90.1,16.7,4.6
2024-06-01,Jun,Q2,Pune,388,320,67,82.7,12.9,4.3
2024-06-01,Jun,Q2,Kolkata,131,118,12,90.1,22.0,4.16
2024-06-01,Jun,Q2,Ahmedabad,289,273,15,94.8,34.9,4.59
2024-06-01,Jun,Q2,Jaipur,182,161,20,88.5,20.5,4.57
2024-06-01,Jun,Q2,Lucknow,565,503,61,89.2,29.8,4.49
2024-06-02,Jun,Q2,Mumbai,175,164,10,94.0,27.2,4.96
2024-06-02,Jun,Q2,Delhi,565,469,95,83.1,16.0,4.61
2024-06-02,Jun,Q2,Bangalore,455,375,79,82.5,9.9,4.35
2024-06-02,Jun,Q2,Hyderabad,286,248,37,87.0,35.6,4.03
2024-06-02,Jun,Q2,Chennai,325,260,64,80.0,38.9,4.29
2024-06-02,Jun,Q2,Pune,559,451,107,80.8,37.7,4.09
2024-06-02,Jun,Q2,Kolkata,487,408,78,83.9,12.2,4.58
2024-06-02,Jun,Q2,Ahmedabad,176,166,9,94.7,40.0,4.7
2024-06-02,Jun,Q2,Jaipur,255,244,10,95.7,38.1,4.49
2024-06-02,Jun,Q2,Lucknow,336,312,23,92.9,31.6,3.91
2024-06-03,Jun,Q2,Mumbai,489,403,85,82.5,35.2,4.02
2024-06-03,Jun,Q2,Delhi,265,237,27,89.8,28.2,4.84
2024-06-03,Jun,Q2,Bangalore,112,106,5,95.5,20.3,4.8
2024-06-03,Jun,Q2,Hyderabad,166,139,26,84.3,24.1,4.95
2024-06-03,Jun,Q2,Chennai,452,407,44,90.2,15.2,4.8
2024-06-03,Jun,Q2,Pune,442,413,28,93.5,31.7,3.92
2024-06-03,Jun,Q2,Kolkata,289,230,58,79.6,33.1,4.23
2024-06-03,Jun,Q2,Ahmedabad,217,193,23,89.4,28.7,4.04
2024-06-03,Jun,Q2,Jaipur,308,255,52,83.1,15.9,4.86
2024-06-03,Jun,Q2,Lucknow,442,365,76,82.6,40.3,4.17
2024-06-04,Jun,Q2,Mumbai,571,494,76,86.6,11.2,3.81
2024-06-04,Jun,Q2,Delhi,586,489,96,83.6,40.9,4.51
2024-06-04,Jun,Q2,Bangalore,530,470,59,88.7,40.6,4.45
2024-06-04,Jun,Q2,Hyderabad,487,426,60,87.6,40.5,4.5
2024-06-04,Jun,Q2,Chennai,235,219,15,93.6,38.6,4.58
2024-06-04,Jun,Q2,Pune,293,254,38,87.0,22.5,4.22
2024-06-04,Jun,Q2,Kolkata,313,249,63,79.8,12.8,4.01
2024-06-04,Jun,Q2,Ahmedabad,333,299,33,89.9,18.3,4.72
2024-06-04,Jun,Q2,Jaipur,112,104,7,93.3,18.3,4.74
2024-06-04,Jun,Q2,Lucknow,330,308,21,93.4,15.6,4.45
2024-06-05,Jun,Q2,Mumbai,447,414,32,92.8,9.8,4.95
2024-06-05,Jun,Q2,Delhi,516,406,109,78.7,28.0,4.23
2024-06-05,Jun,Q2,Bangalore,144,137,6,95.4,9.7,4.32
2024-06-05,Jun,Q2,Hyderabad,254,226,27,89.3,26.0,4.02
2024-06-05,Jun,Q2,Chennai,213,176,36,82.9,21.1,4.16
2024-06-05,Jun,Q2,Pune,306,267,38,87.5,18.5,4.45
2024-06-05,Jun,Q2,Kolkata,268,226,41,84.5,11.7,4.2
2024-06-05,Jun,Q2,Ahmedabad,372,317,54,85.4,37.5,3.98
2024-06-05,Jun,Q2,Jaipur,449,358,90,79.9,30.0,4.07
2024-06-05,Jun,Q2,Lucknow,569,542,26,95.4,30.8,3.82
2024-06-06,Jun,Q2,Mumbai,550,451,99,82.0,10.7,3.99
2024-06-06,Jun,Q2,Delhi,332,290,41,87.5,12.1,4.01
2024-06-06,Jun,Q2,Bangalore,159,129,29,81.4,10.4,4.06
2024-06-06,Jun,Q2,Hyderabad,518,496,21,95.9,9.6,4.98
2024-06-06,Jun,Q2,Chennai,454,434,19,95.6,35.7,4.08
2024-06-06,Jun,Q2,Pune,325,270,54,83.2,33.8,4.34
2024-06-06,Jun,Q2,Kolkata,127,107,19,84.8,31.7,4.39
2024-06-06,Jun,Q2,Ahmedabad,404,347,56,86.0,32.0,4.69
2024-06-06,Jun,Q2,Jaipur,411,371,39,90.5,33.2,4.54
2024-06-06,Jun,Q2,Lucknow,404,372,31,92.2,24.8,4.15
2024-06-07,Jun,Q2,Mumbai,471,373,97,79.2,9.9,4.03
2024-06-07,Jun,Q2,Delhi,147,118,28,80.6,25.2,4.76
2024-06-07,Jun,Q2,Bangalore,456,422,33,92.7,29.1,4.87
2024-06-07,Jun,Q2,Hyderabad,490,446,43,91.1,24.1,4.23
2024-06-07,Jun,Q2,Chennai,214,173,40,81.1,23.2,4.92
2024-06-07,Jun,Q2,Pune,452,401,50,88.9,28.6,4.1
2024-06-07,Jun,Q2,Kolkata,191,166,24,87.3,12.8,4.26
2024-06-07,Jun,Q2,Ahmedabad,219,192,26,87.8,26.8,4.39
2024-06-07,Jun,Q2,Jaipur,422,360,61,85.5,17.9,4.54
2024-06-07,Jun,Q2,Lucknow,476,439,36,92.4,14.5,4.98
2024-06-08,Jun,Q2,Mumbai,496,470,25,94.9,18.8,4.61
2024-06-08,Jun,Q2,Delhi,584,496,87,85.1,13.6,4.78
2024-06-08,Jun,Q2,Bangalore,274,230,43,84.1,16.3,4.9
2024-06-08,Jun,Q2,Hyderabad,494,467,26,94.6,25.9,4.92
2024-06-08,Jun,Q2,Chennai,207,181,25,87.6,41.5,4.63
2024-06-08,Jun,Q2,Pune,522,504,17,96.6,24.8,4.39
2024-06-08,Jun,Q2,Kolkata,205,169,35,82.5,35.3,4.45
2024-06-08,Jun,Q2,Ahmedabad,322,293,28,91.3,17.5,4.28
2024-06-08,Jun,Q2,Jaipur,432,407,24,94.3,16.0,4.79
2024-06-08,Jun,Q2,Lucknow,313,248,64,79.5,21.4,3.86
2024-06-09,Jun,Q2,Mumbai,491,402,88,82.0,26.4,4.83
2024-06-09,Jun,Q2,Delhi,156,141,14,91.0,41.3,4.9
2024-06-09,Jun,Q2,Bangalore,266,232,33,87.3,21.9,4.73
2024-06-09,Jun,Q2,Hyderabad,285,253,31,89.1,40.4,3.89
2024-06-09,Jun,Q2,Chennai,375,309,65,82.6,17.3,4.54
2024-06-09,Jun,Q2,Pune,580,538,41,92.9,24.5,4.44
2024-06-09,Jun,Q2,Kolkata,566,515,50,91.1,38.6,4.81
2024-06-09,Jun,Q2,Ahmedabad,484,386,97,79.8,34.7,4.76
2024-06-09,Jun,Q2,Jaipur,364,313,50,86.2,12.3,4.59
2024-06-09,Jun,Q2,Lucknow,582,503,78,86.5,41.7,4.9
2024-06-10,Jun,Q2,Mumbai,406,326,79,80.4,20.8,4.05
2024-06-10,Jun,Q2,Delhi,300,288,12,96.0,12.5,4.43
2024-06-10,Jun,Q2,Bangalore,458,411,46,89.8,39.2,3.87
2024-06-10,Jun,Q2,Hyderabad,116,105,10,91.1,28.3,3.81
2024-06-10,Jun,Q2,Chennai,532,485,46,91.2,36.9,4.62
2024-06-10,Jun,Q2,Pune,427,360,66,84.4,37.8,4.03
2024-06-10,Jun,Q2,Kolkata,307,295,11,96.4,30.8,4.0
2024-06-10,Jun,Q2,Ahmedabad,527,445,81,84.6,13.7,4.75
2024-06-10,Jun,Q2,Jaipur,271,244,26,90.2,33.8,4.58
2024-06-10,Jun,Q2,Lucknow,579,518,60,89.5,27.4,4.96
2024-06-11,Jun,Q2,Mumbai,330,267,62,81.2,14.4,4.65
2024-06-11,Jun,Q2,Delhi,100,89,10,89.9,15.4,3.82
2024-06-11,Jun,Q2,Bangalore,542,466,75,86.1,40.5,4.82
2024-06-11,Jun,Q2,Hyderabad,124,98,25,79.2,16.8,4.11
2024-06-11,Jun,Q2,Chennai,431,359,71,83.4,30.1,4.34
2024-06-11,Jun,Q2,Pune,131,125,5,96.0,24.4,4.6
2024-06-11,Jun,Q2,Kolkata,213,200,12,93.9,35.3,4.69
2024-06-11,Jun,Q2,Ahmedabad,312,285,26,91.6,32.5,4.56
2024-06-11,Jun,Q2,Jaipur,574,550,23,95.9,33.2,3.89
2024-06-11,Jun,Q2,Lucknow,298,241,56,80.9,15.0,4.99
2024-06-12,Jun,Q2,Mumbai,323,295,27,91.5,26.8,4.08
2024-06-12,Jun,Q2,Delhi,305,255,49,83.8,18.9,3.97
2024-06-12,Jun,Q2,Bangalore,258,250,7,96.9,20.3,4.79
2024-06-12,Jun,Q2,Hyderabad,415,397,17,95.8,32.3,4.26
2024-06-12,Jun,Q2,Chennai,444,362,81,81.6,30.1,4.0
2024-06-12,Jun,Q2,Pune,367,331,35,90.3,18.1,4.67
2024-06-12,Jun,Q2,Kolkata,563,537,25,95.4,19.6,4.69
2024-06-12,Jun,Q2,Ahmedabad,178,140,37,78.7,28.1,4.23
2024-06-12,Jun,Q2,Jaipur,582,509,72,87.5,24.1,4.58
2024-06-12,Jun,Q2,Lucknow,107,89,17,83.4,13.1,4.16
2024-06-13,Jun,Q2,Mumbai,373,359,13,96.3,39.9,4.95
2024-06-13,Jun,Q2,Delhi,174,155,18,89.6,21.0,4.22
2024-06-13,Jun,Q2,Bangalore,195,179,15,92.0,13.6,4.29
2024-06-13,Jun,Q2,Hyderabad,218,175,42,80.7,28.7,4.58
2024-06-13,Jun,Q2,Chennai,593,504,88,85.1,31.3,4.65
2024-06-13,Jun,Q2,Pune,273,239,33,87.6,21.9,4.39
2024-06-13,Jun,Q2,Kolkata,587,503,83,85.7,22.5,4.91
2024-06-13,Jun,Q2,Ahmedabad,101,96,4,95.4,21.4,3.95
2024-06-13,Jun,Q2,Jaipur,592,478,113,80.8,11.9,4.98
2024-06-13,Jun,Q2,Lucknow,374,318,55,85.2,40.2,4.43
2024-06-14,Jun,Q2,Mumbai,104,91,12,88.4,11.6,4.85
2024-06-14,Jun,Q2,Delhi,464,395,68,85.3,19.4,4.48
