Customer_ID,City,Age_Group,Gender,Segment,Total_Orders,Lifetime_Value,Avg_Order_Value,Preferred_Category,NPS_Score
CUST01207,Bangalore,18-24,Male,New,1,766.1,766.1,Baby Care,4
CUST01208,Delhi,18-24,Female,Regular,9,5543.61,615.96,Fruits & Veg,9
CUST01209,Mumbai,18-24,Female,Regular,20,12466.04,623.3,Personal Care,6
CUST01210,Bangalore,45-54,Female,Regular,14,12471.77,890.84,Cleaning,3
CUST01211,Pune,18-24,Female,Regular,16,3481.99,217.62,Frozen Food,7
CUST01212,Mumbai,25-34,Male,New,2,1456.29,728.14,Dairy & Breakfast,7
CUST01213,Bangalore,35-44,Male,New,1,424.05,424.05,Frozen Food,3
CUST01214,Delhi,35-44,Female,New,1,449.73,449.73,Cleaning,10
CUST01215,Pune,35-44,Male,Regular,6,5058.23,843.04,Cleaning,3
CUST01216,Hyderabad,35-44,Male,Regular,19,4693.38,247.02,Bakery,10
CUST01217,Delhi,35-44,Male,Churned,4,1512.96,378.24,Personal Care,5
CUST01218,Bangalore,55+,Male,Premium,33,12397.92,375.69,Dairy & Breakfast,1
CUST01219,Mumbai,45-54,Female,Regular,15,3132.18,208.81,Bakery,7
CUST01220,Kolkata,25-34,Female,Regular,4,3057.42,764.36,Snacks & Munchies,3
CUST01221,Delhi,45-54,Female,Regular,14,4262.91,304.49,Cleaning,5
CUST01222,Delhi,35-44,Female,Regular,13,5275.76,405.83,Cleaning,1
CUST01223,Delhi,18-24,Male,New,3,1901.6,633.87,Frozen Food,4
CUST01224,Pune,18-24,Male,New,3,1474.09,491.36,Beverages,6
CUST01225,Jaipur,45-54,Male,New,1,819.08,819.08,Cleaning,10
CUST01226,Hyderabad,18-24,Male,Churned,1,579.79,579.79,Frozen Food,5
CUST01227,Mumbai,45-54,Male,Premium,36,22100.99,613.92,Snacks & Munchies,4
CUST01228,Bangalore,35-44,Male,New,2,1301.57,650.78,Meat & Seafood,7
CUST01229,Mumbai,35-44,Female,Regular,13,10086.51,775.89,Baby Care,6
CUST01230,Hyderabad,35-44,Male,New,3,1515.84,505.28,Snacks & Munchies,7
CUST01231,Pune,25-34,Female,Regular,8,4199.71,524.96,Baby Care,5
CUST01232,Pune,35-44,Male,Regular,6,3118.29,519.72,Bakery,9
CUST01233,Delhi,25-34,Male,Regular,8,5951.2,743.9,Baby Care,9
CUST01234,Pune,45-54,Female,New,1,829.43,829.43,Meat & Seafood,10
CUST01235,Pune,18-24,Male,Regular,8,3647.01,455.88,Personal Care,2
CUST01236,Delhi,35-44,Female,New,1,471.65,471.65,Meat & Seafood,4
CUST01237,Mumbai,25-34,Male,New,2,1075.04,537.52,Meat & Seafood,7
CUST01238,Delhi,18-24,Female,Regular,15,3052.69,203.51,Personal Care,10
CUST01239,Bangalore,18-24,Female,New,2,1788.46,894.23,Cleaning,10
CUST01240,Bangalore,18-24,Female,New,1,201.63,201.63,Meat & Seafood,1
CUST01241,Pune,18-24,Female,New,3,2121.82,707.27,Baby Care,1
CUST01242,Mumbai,18-24,Male,New,1,350.71,350.71,Dairy & Breakfast,2
CUST01243,Ahmedabad,45-54,Male,New,3,1032.57,344.19,Snacks & Munchies,7
CUST01244,Bangalore,35-44,Male,New,1,881.74,881.74,Dairy & Breakfast,3
CUST01245,Mumbai,25-34,Female,New,2,559.53,279.76,Beverages,7
CUST01246,Bangalore,35-44,Female,New,3,1429.1,476.37,Dairy & Breakfast,8
CUST01247,Chennai,25-34,Male,Regular,14,6888.82,492.06,Meat & Seafood,2
CUST01248,Ahmedabad,25-34,Male,Regular,15,5605.88,373.73,Frozen Food,6
CUST01249,Mumbai,18-24,Male,Premium,39,10523.92,269.84,Fruits & Veg,8
CUST01250,Jaipur,55+,Female,Premium,71,26001.49,366.22,Dairy & Breakfast,8
CUST01251,Hyderabad,35-44,Female,Regular,8,6276.68,784.59,Snacks & Munchies,7
CUST01252,Delhi,25-34,Male,Regular,18,6826.38,379.24,Personal Care,3
CUST01253,Bangalore,35-44,Female,New,2,708.2,354.1,Personal Care,4
CUST01254,Jaipur,25-34,Female,Regular,14,11891.53,849.4,Meat & Seafood,4
CUST01255,Ahmedabad,55+,Female,Regular,7,2900.79,414.4,Fruits & Veg,2
CUST01256,Kolkata,25-34,Male,Regular,17,13968.86,821.7,Bakery,7
CUST01257,Pune,25-34,Female,Premium,58,14562.08,251.07,Snacks & Munchies,4
CUST01258,Delhi,18-24,Male,Premium,46,10645.72,231.43,Fruits & Veg,2
CUST01259,Bangalore,18-24,Female,Premium,35,30541.09,872.6,Fruits & Veg,8
CUST01260,Chennai,35-44,Female,Regular,4,3083.02,770.75,Frozen Food,10
CUST01261,Hyderabad,25-34,Female,Regular,14,10856.81,775.49,Bakery,9
CUST01262,Bangalore,25-34,Male,New,2,1696.88,848.44,Fruits & Veg,10
CUST01263,Lucknow,25-34,Male,Premium,55,44066.68,801.21,Fruits & Veg,1
CUST01264,Bangalore,25-34,Male,Regular,10,3936.85,393.69,Beverages,8
CUST01265,Delhi,25-34,Male,Premium,78,25482.57,326.7,Bakery,7
CUST01266,Delhi,18-24,Male,New,1,447.0,447.0,Cleaning,3
CUST01267,Hyderabad,25-34,Female,Premium,26,12633.98,485.92,Personal Care,5
CUST01268,Bangalore,35-44,Male,New,3,694.91,231.64,Bakery,10
CUST01269,Delhi,25-34,Female,Regular,11,9329.48,848.13,Personal Care,4
CUST01270,Bangalore,25-34,Female,Premium,56,13115.72,234.21,Fruits & Veg,7
CUST01271,Jaipur,35-44,Male,New,3,1763.24,587.75,Bakery,8
CUST01272,Mumbai,18-24,Female,New,1,389.3,389.3,Personal Care,1
CUST01273,Delhi,35-44,Female,Regular,16,13178.7,823.67,Frozen Food,8
CUST01274,Chennai,35-44,Female,Regular,17,3496.3,205.66,Bakery,5
CUST01275,Hyderabad,25-34,Male,New,3,2027.8,675.93,Baby Care,8
CUST01276,Pune,25-34,Female,Churned,4,2985.62,746.4,Cleaning,8
CUST01277,Delhi,45-54,Female,New,3,1889.9,629.97,Snacks & Munchies,9
CUST01278,Pune,18-24,Female,Premium,80,48722.47,609.03,Bakery,2
CUST01279,Kolkata,25-34,Male,New,1,594.89,594.89,Personal Care,4
CUST01280,Hyderabad,18-24,Male,Churned,3,651.26,217.09,Bakery,10
CUST01281,Hyderabad,25-34,Male,Regular,6,3654.86,609.14,Fruits & Veg,1
CUST01282,Delhi,35-44,Female,Regular,7,2493.07,356.15,Cleaning,7
CUST01283,Delhi,18-24,Female,Churned,3,1877.9,625.97,Frozen Food,6
CUST01284,Kolkata,25-34,Male,Churned,5,1647.33,329.47,Meat & Seafood,3
CUST01285,Delhi,25-34,Male,Churned,3,989.39,329.8,Personal Care,10
CUST01286,Lucknow,35-44,Female,Churned,5,4323.21,864.64,Dairy & Breakfast,1
CUST01287,Chennai,25-34,Male,Regular,8,4889.86,611.23,Bakery,3
CUST01288,Hyderabad,45-54,Male,Churned,4,1205.18,301.3,Bakery,10
CUST01289,Kolkata,18-24,Male,Premium,24,8360.81,348.37,Dairy & Breakfast,9
CUST01290,Pune,25-34,Female,Regular,9,3372.78,374.75,Bakery,4
CUST01291,Hyderabad,25-34,Female,Premium,33,12850.19,389.4,Beverages,9
CUST01292,Delhi,55+,Male,Regular,20,16046.59,802.33,Dairy & Breakfast,7
CUST01293,Pune,18-24,Male,Premium,32,17163.88,536.37,Dairy & Breakfast,5
CUST01294,Delhi,35-44,Male,New,1,589.87,589.87,Fruits & Veg,8
CUST01295,Delhi,25-34,Female,New,3,1170.2,390.07,Snacks & Munchies,7
CUST01296,Bangalore,35-44,Female,New,1,807.83,807.83,Snacks & Munchies,10
CUST01297,Hyderabad,25-34,Female,Premium,63,16729.85,265.55,Fruits & Veg,5
CUST01298,Mumbai,35-44,Female,Regular,19,14974.45,788.13,Beverages,9
CUST01299,Chennai,18-24,Male,New,3,2268.25,756.08,Dairy & Breakfast,5
CUST01300,Delhi,25-34,Male,Regular,20,13687.18,684.36,Personal Care,8
CUST01301,Delhi,35-44,Female,Regular,7,3241.46,463.07,Snacks & Munchies,2
CUST01302,Kolkata,55+,Male,Regular,18,10556.17,586.45,Fruits & Veg,1
CUST01303,Pune,35-44,Male,New,3,2161.65,720.55,Beverages,10
CUST01304,Delhi,18-24,Female,Premium,21,9723.35,463.02,Cleaning,1
CUST01305,Bangalore,25-34,Male,New,2,1363.19,681.6,Fruits & Veg,1
CUST01306,Hyderabad,25-34,Male,Regular,16,4002.12,250.13,Cleaning,8
CUST01307,Hyderabad,35-44,Male,Regular,10,7238.8,723.88,Beverages,8
CUST01308,Hyderabad,25-34,Female,Regular,18,11331.58,629.53,Personal Care,4
CUST01309,Chennai,45-54,Female,Regular,6,4510.46,751.74,Bakery,7
CUST01310,Kolkata,25-34,Female,New,1,239.85,239.85,Fruits & Veg,4
CUST01311,Bangalore,35-44,Male,Premium,77,38976.56,506.19,Frozen Food,10
CUST01312,Pune,35-44,Male,New,3,971.16,323.72,Dairy & Breakfast,8
CUST01313,Mumbai,35-44,Female,New,2,865.63,432.81,Baby Care,10
CUST01314,Delhi,35-44,Female,Premium,64,27087.79,423.25,Dairy & Breakfast,8
CUST01315,Bangalore,55+,Male,Regular,16,8927.34,557.96,Cleaning,6
CUST01316,Bangalore,25-34,Male,Regular,19,6384.51,336.03,Beverages,7
CUST01317,Bangalore,35-44,Female,Regular,10,4934.57,493.46,Dairy & Breakfast,2
CUST01318,Kolkata,25-34,Female,New,3,1880.83,626.94,Fruits & Veg,4
CUST01319,Ahmedabad,55+,Female,Regular,4,2229.68,557.42,Dairy & Breakfast,10
CUST01320,Mumbai,25-34,Female,Premium,24,17562.0,731.75,Beverages,7
CUST01321,Chennai,25-34,Male,Regular,6,4853.53,808.92,Bakery,7
CUST01322,Mumbai,35-44,Male,Regular,17,8660.08,509.42,Cleaning,1
CUST01323,Hyderabad,45-54,Male,Regular,7,3934.87,562.12,Personal Care,1
CUST01324,Mumbai,18-24,Female,New,1,873.83,873.83,Personal Care,2
CUST01325,Delhi,18-24,Female,Regular,16,11893.54,743.35,Personal Care,1
CUST01326,Mumbai,45-54,Male,Regular,7,4506.25,643.75,Meat & Seafood,6
CUST01327,Delhi,35-44,Male,Premium,50,23030.7,460.61,Fruits & Veg,5
CUST01328,Mumbai,35-44,Male,Regular,19,12722.51,669.61,Frozen Food,8
CUST01329,Delhi,18-24,Female,New,1,746.18,746.18,Frozen Food,8
CUST01330,Mumbai,18-24,Female,New,3,676.74,225.58,Beverages,6
CUST01331,Hyderabad,25-34,Male,New,3,1147.47,382.49,Dairy & Breakfast,2
CUST01332,Bangalore,18-24,Female,Churned,3,2263.16,754.39,Meat & Seafood,6
CUST01333,Mumbai,45-54,Female,Premium,59,28757.39,487.41,Bakery,4
CUST01334,Ahmedabad,45-54,Female,Regular,20,10056.75,502.84,Snacks & Munchies,10
CUST01335,Delhi,45-54,Female,New,3,964.18,321.39,Cleaning,9
CUST01336,Ahmedabad,25-34,Female,New,1,653.32,653.32,Cleaning,8
CUST01337,Mumbai,18-24,Female,Premium,26,14795.27,569.05,Baby Care,10
CUST01338,Mumbai,25-34,Male,Regular,7,2642.96,377.57,Snacks & Munchies,4
CUST01339,Mumbai,25-34,Female,Premium,33,19838.31,601.16,Baby Care,6
CUST01340,Mumbai,35-44,Male,Regular,9,3638.24,404.25,Snacks & Munchies,5
CUST01341,Delhi,45-54,Female,Churned,2,770.83,385.42,Personal Care,5
CUST01342,Bangalore,45-54,Female,New,1,483.34,483.34,Cleaning,7
CUST01343,Delhi,18-24,Female,Regular,19,9871.06,519.53,Baby Care,8
CUST01344,Delhi,35-44,Male,Churned,5,1937.07,387.41,Fruits & Veg,4
CUST01345,Jaipur,35-44,Female,Regular,12,4779.42,398.29,Snacks & Munchies,6
CUST01346,Pune,45-54,Male,Regular,9,6738.28,748.7,Frozen Food,1
CUST01347,Pune,25-34,Male,Regular,18,12988.14,721.56,Fruits & Veg,8
CUST01348,Bangalore,35-44,Male,Premium,56,45198.96,807.12,Fruits & Veg,7
CUST01349,Hyderabad,25-34,Male,Regular,15,3163.84,210.92,Bakery,4
CUST01350,Delhi,45-54,Female,Premium,45,27204.27,604.54,Cleaning,10
CUST01351,Bangalore,25-34,Male,Regular,5,1015.59,203.12,Meat & Seafood,4
CUST01352,Lucknow,55+,Male,Regular,5,3902.57,780.51,Dairy & Breakfast,10
CUST01353,Mumbai,35-44,Male,Churned,2,439.44,219.72,Fruits & Veg,7
CUST01354,Kolkata,25-34,Female,Regular,20,15691.04,784.55,Fruits & Veg,6
CUST01355,Chennai,25-34,Male,New,2,701.11,350.56,Meat & Seafood,8
CUST01356,Mumbai,45-54,Female,New,3,2529.35,843.12,Snacks & Munchies,10
CUST01357,Mumbai,18-24,Male,Churned,2,889.88,444.94,Frozen Food,5
CUST01358,Jaipur,25-34,Female,New,1,501.11,501.11,Snacks & Munchies,2
CUST01359,Pune,35-44,Female,New,2,1243.59,621.79,Dairy & Breakfast,7
CUST01360,Chennai,25-34,Female,New,1,266.52,266.52,Baby Care,3
CUST01361,Delhi,18-24,Female,Regular,16,5942.44,371.4,Beverages,9
CUST01362,Pune,35-44,Female,Premium,32,27171.01,849.09,Fruits & Veg,5
CUST01363,Mumbai,25-34,Male,Regular,17,9852.86,579.58,Beverages,8
CUST01364,Hyderabad,45-54,Female,New,1,622.01,622.01,Fruits & Veg,5
CUST01365,Delhi,35-44,Male,Premium,57,23932.61,419.87,Meat & Seafood,5
CUST01366,Ahmedabad,35-44,Female,Churned,3,2624.25,874.75,Bakery,7
CUST01367,Lucknow,25-34,Female,Regular,13,9311.07,716.24,Baby Care,4
CUST01368,Bangalore,25-34,Female,Regular,10,3847.01,384.7,Dairy & Breakfast,2
CUST01369,Delhi,35-44,Male,New,3,1701.32,567.11,Cleaning,8
CUST01370,Bangalore,25-34,Female,Premium,67,20510.73,306.13,Cleaning,2
CUST01371,Hyderabad,45-54,Male,Premium,52,45078.29,866.89,Snacks & Munchies,2
CUST01372,Delhi,55+,Female,New,1,770.84,770.84,Baby Care,1
CUST01373,Mumbai,45-54,Female,Premium,63,25292.26,401.46,Baby Care,2
CUST01374,Bangalore,18-24,Female,Premium,54,28145.18,521.21,Cleaning,6
CUST01375,Pune,35-44,Male,Regular,10,5334.83,533.48,Dairy & Breakfast,1
CUST01376,Kolkata,25-34,Female,Churned,2,1637.88,818.94,Snacks & Munchies,9
CUST01377,Delhi,45-54,Male,Regular,14,11569.89,826.42,Snacks & Munchies,1
CUST01378,Pune,35-44,Male,New,3,1611.81,537.27,Dairy & Breakfast,2
CUST01379,Delhi,55+,Female,Regular,14,4884.3,348.88,Cleaning,5
CUST01380,Lucknow,45-54,Male,Premium,65,33789.03,519.83,Bakery,2
CUST01381,Delhi,25-34,Female,New,1,892.45,892.45,Frozen Food,5
CUST01382,Bangalore,25-34,Female,Churned,4,1140.95,285.24,Fruits & Veg,3
CUST01383,Delhi,35-44,Female,New,1,392.64,392.64,Fruits & Veg,8
CUST01384,Mumbai,35-44,Male,New,1,778.76,778.76,Fruits & Veg,4
CUST01385,Kolkata,18-24,Female,Churned,2,771.21,385.61,Snacks & Munchies,1
CUST01386,Mumbai,25-34,Male,New,1,206.58,206.58,Personal Care,7
CUST01387,Delhi,55+,Male,Regular,6,4720.47,786.75,Personal Care,4
CUST01388,Kolkata,35-44,Male,Premium,45,12595.04,279.89,Fruits & Veg,4
CUST01389,Delhi,35-44,Male,Regular,6,3318.18,553.03,Dairy & Breakfast,1
CUST01390,Chennai,25-34,Male,Regular,10,6069.08,606.91,Cleaning,3
CUST01391,Delhi,18-24,Male,Regular,17,8710.43,512.38,Dairy & Breakfast,5
CUST01392,Chennai,25-34,Female,New,1,411.43,411.43,Snacks & Munchies,5
CUST01393,Mumbai,18-24,Female,New,3,721.22,240.41,Baby Care,4
CUST01394,Mumbai,18-24,Female,Regular,5,3848.44,769.69,Bakery,10
CUST01395,Mumbai,25-34,Female,Regular,15,5142.75,342.85,Fruits & Veg,6
CUST01396,Bangalore,35-44,Female,New,1,735.49,735.49,Dairy & Breakfast,2
CUST01397,Hyderabad,35-44,Male,Regular,8,2845.11,355.64,Dairy & Breakfast,7
CUST01398,Bangalore,25-34,Female,New,1,653.31,653.31,Dairy & Breakfast,3
CUST01399,Kolkata,45-54,Male,Regular,20,7524.5,376.23,Dairy & Breakfast,5
CUST01400,Chennai,45-54,Male,Regular,11,6267.95,569.81,Cleaning,1
CUST01401,Mumbai,35-44,Male,New,2,935.72,467.86,Dairy & Breakfast,2
CUST01402,Delhi,25-34,Female,Premium,68,50746.51,746.27,Personal Care,1
CUST01403,Delhi,18-24,Female,Churned,5,2077.53,415.51,Frozen Food,6
CUST01404,Kolkata,45-54,Male,Churned,5,2203.54,440.71,Bakery,7
CUST01405,Hyderabad,25-34,Male,Premium,67,32628.21,486.99,Personal Care,5
CUST01406,Pune,45-54,Male,New,2,1050.8,525.4,Beverages,1
CUST01407,Mumbai,18-24,Male,Regular,14,5589.07,399.22,Baby Care,3
CUST01408,Mumbai,25-34,Male,Regular,20,8494.91,424.75,Frozen Food,7
CUST01409,Delhi,25-34,Female,Premium,21,16838.53,801.83,Fruits & Veg,3
CUST01410,Bangalore,35-44,Female,Premium,55,13523.12,245.87,Snacks & Munchies,5
CUST01411,Delhi,18-24,Male,Regular,13,5480.05,421.54,Meat & Seafood,6
CUST01412,Bangalore,45-54,Female,New,2,404.45,202.22,Meat & Seafood,2
CUST01413,Pune,45-54,Female,Regular,12,9011.49,750.96,Beverages,4
CUST01414,Jaipur,18-24,Male,New,3,1262.5,420.83,Dairy & Breakfast,8
CUST01415,Ahmedabad,18-24,Female,Regular,16,7501.01,468.81,Bakery,9
CUST01416,Delhi,18-24,Male,Churned,5,4428.55,885.71,Meat & Seafood,1
CUST01417,Pune,18-24,Female,Premium,56,11283.07,201.48,Baby Care,8
CUST01418,Kolkata,25-34,Male,Regular,14,3619.64,258.55,Baby Care,5
CUST01419,Delhi,18-24,Male,Regular,4,2011.82,502.95,Dairy & Breakfast,4
CUST01420,Hyderabad,35-44,Female,Churned,4,1866.12,466.53,Dairy & Breakfast,9
CUST01421,Delhi,25-34,Female,Regular,6,5166.94,861.16,Snacks & Munchies,4
CUST01422,Delhi,25-34,Female,New,3,1005.13,335.04,Frozen Food,4
CUST01423,Delhi,55+,Male,Premium,64,20559.2,321.24,Snacks & Munchies,9
CUST01424,Delhi,45-54,Male,New,3,2488.55,829.52,Meat & Seafood,1
CUST01425,Mumbai,45-54,Male,New,1,816.38,816.38,Meat & Seafood,2
CUST01426,Ahmedabad,45-54,Male,New,2,1205.4,602.7,Meat & Seafood,10
CUST01427,Mumbai,35-44,Male,Regular,20,15794.39,789.72,Meat & Seafood,5
CUST01428,Delhi,35-44,Female,Regular,5,3738.02,747.6,Baby Care,8
CUST01429,Mumbai,25-34,Male,Regular,9,4822.94,535.88,Frozen Food,7
CUST01430,Chennai,35-44,Male,New,1,581.1,581.1,Dairy & Breakfast,7
CUST01431,Pune,45-54,Female,Regular,11,7309.89,664.54,Dairy & Breakfast,4
CUST01432,Bangalore,25-34,Male,Regular,9,7487.66,831.96,Bakery,3
CUST01433,Pune,25-34,Male,New,2,443.8,221.9,Cleaning,7
CUST01434,Delhi,25-34,Male,New,1,661.98,661.98,Personal Care,7
CUST01435,Mumbai,18-24,Male,Regular,4,939.69,234.92,Bakery,5
CUST01436,Pune,25-34,Female,New,3,1467.51,489.17,Snacks & Munchies,7
CUST01437,Delhi,35-44,Female,Regular,4,1602.6,400.65,Fruits & Veg,6
CUST01438,Chennai,25-34,Male,Churned,4,810.89,202.72,Dairy & Breakfast,3
CUST01439,Ahmedabad,35-44,Male,Churned,2,959.6,479.8,Beverages,1
CUST01440,Bangalore,25-34,Male,Premium,80,22068.49,275.86,Frozen Food,6
CUST01441,Chennai,25-34,Female,Regular,8,5921.98,740.25,Baby Care,1
CUST01442,Chennai,35-44,Female,New,1,787.87,787.87,Fruits & Veg,2
CUST01443,Hyderabad,18-24,Female,New,2,1489.14,744.57,Dairy & Breakfast,9
CUST01444,Mumbai,18-24,Male,Regular,10,5803.75,580.38,Frozen Food,3
CUST01445,Mumbai,18-24,Female,Premium,45,12929.88,287.33,Fruits & Veg,10
CUST01446,Lucknow,18-24,Male,New,2,1573.11,786.55,Dairy & Breakfast,2
CUST01447,Delhi,45-54,Female,Regular,18,3921.11,217.84,Fruits & Veg,4
CUST01448,Bangalore,45-54,Female,Regular,18,6124.06,340.23,Fruits & Veg,3
CUST01449,Bangalore,35-44,Female,Premium,45,23129.25,513.98,Snacks & Munchies,5
CUST01450,Hyderabad,35-44,Male,New,2,1559.95,779.98,Personal Care,10
CUST01451,Pune,25-34,Male,New,2,1724.5,862.25,Cleaning,8
CUST01452,Delhi,35-44,Male,Premium,75,31730.13,423.07,Bakery,8
CUST01453,Bangalore,35-44,Female,Premium,23,20494.68,891.07,Frozen Food,10
CUST01454,Lucknow,18-24,Male,New,3,850.08,283.36,Snacks & Munchies,9
CUST01455,Mumbai,25-34,Female,Churned,2,659.8,329.9,Frozen Food,2
CUST01456,Delhi,18-24,Female,New,1,763.52,763.52,Bakery,10
CUST01457,Pune,25-34,Female,Premium,70,43744.52,624.92,Bakery,6
CUST01458,Delhi,18-24,Female,Regular,8,4240.58,530.07,Cleaning,2
CUST01459,Hyderabad,18-24,Female,Regular,16,13180.08,823.75,Dairy & Breakfast,7
CUST01460,Chennai,25-34,Male,New,2,1135.54,567.77,Frozen Food,10
CUST01461,Pune,18-24,Female,New,3,1256.63,418.88,Beverages,2
CUST01462,Bangalore,35-44,Female,Regular,4,3463.29,865.82,Meat & Seafood,3
CUST01463,Mumbai,18-24,Male,Regular,16,4366.44,272.9,Meat & Seafood,5
CUST01464,Pune,18-24,Female,Churned,1,376.84,376.84,Baby Care,10
CUST01465,Jaipur,18-24,Male,Regular,13,11208.4,862.18,Beverages,2
CUST01466,Kolkata,25-34,Male,New,2,1589.73,794.87,Personal Care,6
CUST01467,Hyderabad,18-24,Female,Regular,19,15967.3,840.38,Snacks & Munchies,6
CUST01468,Ahmedabad,35-44,Male,Regular,19,8445.7,444.51,Personal Care,7
CUST01469,Delhi,25-34,Male,Regular,11,6448.83,586.26,Beverages,5
CUST01470,Delhi,45-54,Male,Premium,31,7311.67,235.86,Fruits & Veg,1
CUST01471,Bangalore,18-24,Female,Regular,13,7006.36,538.95,Baby Care,6
CUST01472,Hyderabad,35-44,Male,New,3,1079.08,359.69,Personal Care,6
CUST01473,Bangalore,35-44,Female,Regular,12,5715.48,476.29,Meat & Seafood,9
CUST01474,Bangalore,45-54,Male,Premium,27,9909.91,367.03,Frozen Food,10
CUST01475,Hyderabad,18-24,Male,New,2,977.15,488.57,Meat & Seafood,4
CUST01476,Lucknow,45-54,Female,Regular,9,5400.66,600.07,Fruits & Veg,4
CUST01477,Mumbai,55+,Female,Regular,11,5548.5,504.41,Baby Care,1
CUST01478,Bangalore,25-34,Female,Regular,8,6616.96,827.12,Snacks & Munchies,1
CUST01479,Mumbai,35-44,Male,Regular,19,11292.81,594.36,Personal Care,5
CUST01480,Hyderabad,18-24,Male,Premium,28,12996.14,464.15,Cleaning,6
CUST01481,Delhi,55+,Male,Regular,18,6009.66,333.87,Meat & Seafood,9
CUST01482,Delhi,25-34,Female,Premium,44,36615.42,832.17,Beverages,10
CUST01483,Lucknow,25-34,Female,Premium,44,27268.21,619.73,Bakery,4
CUST01484,Mumbai,35-44,Male,Regular,14,9235.3,659.66,Frozen Food,2
CUST01485,Ahmedabad,25-34,Female,Premium,33,6642.57,201.29,Frozen Food,8
CUST01486,Bangalore,55+,Male,Regular,10,4570.89,457.09,Cleaning,5
CUST01487,Kolkata,35-44,Female,Regular,20,7261.16,363.06,Snacks & Munchies,3
CUST01488,Delhi,18-24,Female,Regular,8,6351.84,793.98,Fruits & Veg,7
CUST01489,Mumbai,35-44,Female,Regular,20,4393.15,219.66,Snacks & Munchies,3
CUST01490,Chennai,25-34,Female,Regular,10,6116.67,611.67,Cleaning,1
CUST01491,Mumbai,25-34,Female,Churned,5,3237.23,647.45,Personal Care,9
CUST01492,Kolkata,35-44,Male,Regular,12,8507.9,708.99,Beverages,7
CUST01493,Hyderabad,45-54,Male,Premium,24,6878.69,286.61,Frozen Food,3
CUST01494,Hyderabad,55+,Male,Churned,3,2412.4,804.13,Baby Care,4
CUST01495,Mumbai,18-24,Male,Regular,12,7521.91,626.83,Beverages,8
CUST01496,Hyderabad,35-44,Male,Regular,16,5721.45,357.59,Snacks & Munchies,6
CUST01497,Pune,45-54,Male,New,3,1763.7,587.9,Frozen Food,2
CUST01498,Chennai,45-54,Male,New,2,1440.99,720.5,Baby Care,5
CUST01499,Mumbai,25-34,Male,New,2,1365.74,682.87,Baby Care,10
CUST01500,Mumbai,35-44,Female,Regular,20,8191.54,409.58,Snacks & Munchies,4
CUST01501,Chennai,25-34,Male,New,3,1371.62,457.21,Cleaning,7
CUST01502,Bangalore,25-34,Male,Regular,20,12516.93,625.85,Bakery,2
CUST01503,Hyderabad,25-34,Male,Premium,27,7466.97,276.55,Dairy & Breakfast,8
CUST01504,Bangalore,25-34,Female,Regular,17,8732.14,513.66,Bakery,5
CUST01505,Mumbai,45-54,Male,Premium,78,30411.8,389.89,Snacks & Munchies,4
CUST01506,Lucknow,35-44,Male,Premium,64,14266.76,222.92,Frozen Food,8
CUST01507,Pune,45-54,Male,Premium,75,44599.38,594.66,Bakery,9
CUST01508,Mumbai,25-34,Female,Regular,16,13747.46,859.22,Meat & Seafood,9
CUST01509,Mumbai,25-34,Female,New,1,479.11,479.11,Frozen Food,4
CUST01510,Hyderabad,18-24,Female,Regular,16,11084.03,692.75,Meat & Seafood,3
CUST01511,Delhi,35-44,Female,Churned,2,858.81,429.4,Frozen Food,5
CUST01512,Hyderabad,25-34,Female,Premium,62,37208.83,600.14,Dairy & Breakfast,3
CUST01513,Chennai,35-44,Female,Regular,5,1638.73,327.75,Dairy & Breakfast,9
CUST01514,Kolkata,25-34,Female,Premium,38,33315.63,876.73,Beverages,6
CUST01515,Mumbai,45-54,Male,Regular,13,5977.34,459.8,Bakery,7
CUST01516,Ahmedabad,35-44,Male,Regular,13,7181.67,552.44,Baby Care,4
CUST01517,Delhi,18-24,Male,Regular,18,7378.52,409.92,Frozen Food,6
CUST01518,Bangalore,35-44,Female,Regular,20,8893.01,444.65,Baby Care,2
CUST01519,Kolkata,25-34,Male,Regular,13,5773.93,444.15,Snacks & Munchies,8
CUST01520,Delhi,35-44,Male,Regular,10,2838.24,283.82,Cleaning,9
CUST01521,Hyderabad,25-34,Male,Regular,20,15651.01,782.55,Baby Care,8
CUST01522,Mumbai,45-54,Male,New,2,828.26,414.13,Cleaning,4
CUST01523,Delhi,45-54,Male,Premium,27,18738.92,694.03,Frozen Food,5
CUST01524,Kolkata,35-44,Male,Regular,18,12089.13,671.62,Personal Care,6
CUST01525,Delhi,35-44,Male,New,3,675.88,225.29,Dairy & Breakfast,3
CUST01526,Delhi,35-44,Male,Churned,5,3195.07,639.01,Beverages,3
CUST01527,Delhi,45-54,Female,New,3,1075.89,358.63,Fruits & Veg,2
CUST01528,Chennai,18-24,Female,New,3,1895.04,631.68,Cleaning,10
CUST01529,Hyderabad,35-44,Male,Premium,71,60432.65,851.16,Personal Care,3
CUST01530,Bangalore,45-54,Female,New,3,2643.49,881.16,Snacks & Munchies,4
CUST01531,Hyderabad,25-34,Male,Regular,11,8120.67,738.24,Beverages,10
CUST01532,Delhi,35-44,Male,Regular,4,2873.21,718.3,Dairy & Breakfast,9
CUST01533,Mumbai,45-54,Male,New,3,1078.67,359.56,Cleaning,4
CUST01534,Ahmedabad,25-34,Female,Premium,65,18443.87,283.75,Frozen Food,9
